time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Jaw,Teeth,Lips,RSI
2012-03-29T16:00:00-07:00,79.084,79.084,78.727,79.004,NaN,NaN,NaN,NaN,NaN,NaN,78.727,79.084,NaN,NaN,NaN,43.91670356939721
2012-04-01T14:00:00-07:00,78.951,79.13,78.788,78.878,NaN,NaN,NaN,NaN,NaN,NaN,78.788,79.13,NaN,NaN,NaN,42.236999849247916
2012-04-02T16:00:00-07:00,78.863,79.497,78.664,79.394,NaN,NaN,NaN,NaN,NaN,NaN,78.664,79.497,NaN,NaN,NaN,50.57420442904257
2012-04-03T16:00:00-07:00,79.407,79.922,79.386,79.74,NaN,NaN,NaN,NaN,NaN,NaN,79.386,79.922,NaN,NaN,79.26671979514373,55.23947628651578
2012-04-04T16:00:00-07:00,79.731,80.177,79.623,80.05,NaN,NaN,NaN,NaN,NaN,NaN,79.623,80.177,NaN,NaN,79.20517583611499,58.97571476829094
2012-04-05T16:00:00-07:00,80.069,80.118,79.736,79.886,NaN,NaN,NaN,NaN,NaN,NaN,79.736,80.118,NaN,79.36321594751566,79.180240668892,56.29838301458741
2012-04-08T14:00:00-07:00,79.786,80.096,79.652,79.795,NaN,NaN,NaN,NaN,NaN,NaN,79.652,80.096,NaN,79.31268895407621,79.2749925351136,54.81147969893772
2012-04-09T16:00:00-07:00,79.74,80.02,79.603,79.857,NaN,NaN,NaN,NaN,NaN,NaN,79.603,80.02,NaN,79.28366533481669,79.39999402809087,55.67052172147233
2012-04-10T16:00:00-07:00,79.899,79.947,79.508,79.74,NaN,NaN,NaN,NaN,NaN,NaN,79.508,79.947,79.39949901319332,79.32995716796461,79.5053952224727,53.59976982003287
2012-04-11T16:00:00-07:00,79.678,79.767,79.208,79.344,NaN,NaN,NaN,NaN,NaN,NaN,79.208,79.767,79.3656144737169,79.40121252196903,79.57911617797815,47.20033180789799
2012-04-12T16:00:00-07:00,79.352,79.915,79.288,79.888,NaN,NaN,NaN,NaN,NaN,NaN,79.288,79.915,79.3436825911233,79.4669359567229,79.62559294238251,55.126406468268144
2012-04-15T14:00:00-07:00,79.88,80.176,79.495,79.556,NaN,NaN,NaN,NaN,NaN,NaN,79.495,80.176,79.3675531610369,79.51781896213255,79.64597435390601,50.17593764365289
2012-04-16T16:00:00-07:00,79.552,79.764,79.39,79.545,NaN,NaN,NaN,NaN,NaN,NaN,79.39,79.764,79.40851061018792,79.55452909186599,79.61427948312482,50.015675086966645
2012-04-17T16:00:00-07:00,79.568,79.861,79.485,79.589,NaN,NaN,NaN,NaN,NaN,NaN,79.485,79.861,79.44839440940422,79.57615045538273,79.61172358649985,50.69406663580435
2012-04-18T16:00:00-07:00,79.582,79.828,79.392,79.554,NaN,NaN,NaN,NaN,NaN,NaN,79.392,79.828,79.4811333009885,79.56506914845988,79.65647886919987,50.11144902182482
2012-04-19T16:00:00-07:00,79.541,79.61,79.114,79.194,NaN,NaN,NaN,NaN,NaN,NaN,79.114,79.61,79.50654612398938,79.5696230049024,79.6405830953599,44.452430326950015
2012-04-22T14:00:00-07:00,79.163,79.648,79.163,79.374,NaN,NaN,NaN,NaN,NaN,NaN,79.163,79.648,79.52354257599019,79.6028576292896,79.64706647628792,47.636534282981515
2012-04-23T16:00:00-07:00,79.374,79.434,79.091,79.177,NaN,NaN,NaN,NaN,NaN,NaN,79.091,79.434,79.52077007014479,79.5996254256284,79.63965318103034,44.62180893403914
2012-04-24T16:00:00-07:00,79.199,79.31,78.995,79.062,NaN,NaN,NaN,NaN,NaN,NaN,78.995,79.31,79.52698006474904,79.60879724742486,79.58412254482428,42.91444012374817
