Date,close
4/21/2022,0.03389
4/20/2022,0.03392
4/19/2022,0.03378
4/18/2022,0.03379
4/14/2022,0.03393
4/13/2022,0.03395
4/12/2022,0.03379
4/11/2022,0.03391
4/8/2022,0.03392
4/7/2022,0.03394
4/6/2022,0.03394
4/5/2022,0.03394
4/4/2022,0.03395
4/1/2022,0.03391
3/31/2022,0.03383
3/30/2022,0.03377
3/29/2022,0.03396
3/28/2022,0.03381
3/25/2022,0.03377
3/24/2022,0.03391
3/23/2022,0.03395
3/22/2022,0.03392
3/21/2022,0.03393
3/18/2022,0.03395
3/17/2022,0.03364
3/16/2022,0.03383
3/15/2022,0.03396
3/14/2022,0.03397
3/11/2022,0.034
3/10/2022,0.03395
3/9/2022,0.0332
3/8/2022,0.03326
3/7/2022,0.03326
3/4/2022,0.03302
3/3/2022,0.03323
3/2/2022,0.03321
3/1/2022,0.03322
2/28/2022,0.03319
2/25/2022,0.03328
2/24/2022,0.03337
2/23/2022,0.03398
2/22/2022,0.03449
2/21/2022,0.035
2/18/2022,0.03521
2/17/2022,0.03523
2/16/2022,0.0355
2/15/2022,0.0354
2/14/2022,0.03497
2/11/2022,0.0356
2/10/2022,0.03582
2/9/2022,0.03569
2/8/2022,0.03567
2/7/2022,0.03566
2/4/2022,0.03549
2/3/2022,0.03532
2/2/2022,0.03516
2/1/2022,0.03514
1/31/2022,0.03511
1/28/2022,0.03487
1/27/2022,0.03442
1/26/2022,0.03466
1/25/2022,0.03478
1/24/2022,0.03511
1/21/2022,0.03523
1/20/2022,0.03522
1/19/2022,0.03509
1/18/2022,0.03506
1/17/2022,0.0354
1/14/2022,0.03568
1/13/2022,0.03594
1/12/2022,0.03599
1/11/2022,0.03624
1/10/2022,0.0363
1/7/2022,0.03628
1/6/2022,0.03629
1/5/2022,0.03631
1/4/2022,0.03657
1/3/2022,0.03655
12/31/2021,0.03656
12/30/2021,0.03656
12/29/2021,0.03661
12/28/2021,0.03663
12/27/2021,0.03655
12/24/2021,0.03666
12/23/2021,0.03662
12/22/2021,0.0366
12/21/2021,0.0366
12/20/2021,0.03657
12/17/2021,0.0366
12/16/2021,0.03669
12/15/2021,0.03662
12/14/2021,0.03695
12/13/2021,0.03696
12/10/2021,0.03696
12/9/2021,0.03683
12/8/2021,0.03667
12/7/2021,0.0365
12/6/2021,0.03645
12/3/2021,0.03656
12/2/2021,0.03655
12/1/2021,0.03657
11/30/2021,0.03675
11/29/2021,0.03666
11/26/2021,0.03682
11/25/2021,0.03692
11/24/2021,0.03703
11/23/2021,0.03711
11/22/2021,0.03739
11/19/2021,0.03754
11/18/2021,0.03764
11/17/2021,0.03768
11/16/2021,0.03774
11/15/2021,0.03784
11/12/2021,0.03813
11/11/2021,0.03826
11/10/2021,0.03829
11/9/2021,0.03822
11/8/2021,0.03819
11/5/2021,0.03822
11/4/2021,0.03809
11/3/2021,0.03803
11/2/2021,0.03793
11/1/2021,0.03793
10/29/2021,0.03799
10/28/2021,0.03766
10/27/2021,0.0377
10/25/2021,0.03779
10/22/2021,0.03798
10/21/2021,0.038
10/20/2021,0.03809
10/19/2021,0.038
10/18/2021,0.03791
10/15/2021,0.0378
10/14/2021,0.03782
10/13/2021,0.03787
10/12/2021,0.03787
10/11/2021,0.03784
10/8/2021,0.03786
10/7/2021,0.03787
10/6/2021,0.03791
10/5/2021,0.03777
10/4/2021,0.0376
10/1/2021,0.03747
9/30/2021,0.03749
9/29/2021,0.03751
9/28/2021,0.03751
9/27/2021,0.03748
9/24/2021,0.03733
9/23/2021,0.03746
9/22/2021,0.03746
9/21/2021,0.03738
9/20/2021,0.03734
9/17/2021,0.03739
9/16/2021,0.03737
9/15/2021,0.03745
9/14/2021,0.03735
9/13/2021,0.0374
9/10/2021,0.03733
9/9/2021,0.03734
9/8/2021,0.0373
9/7/2021,0.0374
9/6/2021,0.03727
9/3/2021,0.03709
9/2/2021,0.03698
9/1/2021,0.03693
8/31/2021,0.03709
8/30/2021,0.03715
8/27/2021,0.03705
8/26/2021,0.03721
8/25/2021,0.03732
8/24/2021,0.0374
8/23/2021,0.03738
8/20/2021,0.03742
8/19/2021,0.03744
8/18/2021,0.03746
8/17/2021,0.03742
8/16/2021,0.03742
8/13/2021,0.03739
8/12/2021,0.03729
8/11/2021,0.0372
8/10/2021,0.03728
8/9/2021,0.03725
8/6/2021,0.0372
8/5/2021,0.03702
8/4/2021,0.03704
8/3/2021,0.0372
8/2/2021,0.03718
7/30/2021,0.03719
7/29/2021,0.03712
7/28/2021,0.03714
7/27/2021,0.03712
7/26/2021,0.03695
7/23/2021,0.0369
7/22/2021,0.03669
7/21/2021,0.03664
7/20/2021,0.03666
7/19/2021,0.03664
7/16/2021,0.03665
7/15/2021,0.03657
7/14/2021,0.03658
7/13/2021,0.03649
7/12/2021,0.03658
7/9/2021,0.03651
7/8/2021,0.03656
7/7/2021,0.03659
7/6/2021,0.03659
7/5/2021,0.03659
7/2/2021,0.0364
7/1/2021,0.03643
6/30/2021,0.03659
6/29/2021,0.0367
6/28/2021,0.03649
6/25/2021,0.0365
6/24/2021,0.03625
6/23/2021,0.03658
6/22/2021,0.03646
6/21/2021,0.03659
6/18/2021,0.03669
6/17/2021,0.03675
6/16/2021,0.03685
6/15/2021,0.03706
6/14/2021,0.03695
6/11/2021,0.0369
6/10/2021,0.03681
6/9/2021,0.03685
6/8/2021,0.03676
6/7/2021,0.03672
6/4/2021,0.03662
6/3/2021,0.03652
6/2/2021,0.03649
6/1/2021,0.03636
5/31/2021,0.03632
5/28/2021,0.0363
5/27/2021,0.03625
5/26/2021,0.03621
5/25/2021,0.03635
5/24/2021,0.03634
5/21/2021,0.03638
5/20/2021,0.03627
5/19/2021,0.03636
5/18/2021,0.03639
5/17/2021,0.03623
5/14/2021,0.03614
5/13/2021,0.03612
5/12/2021,0.03609
5/11/2021,0.03608
5/10/2021,0.0359
5/7/2021,0.03596
5/6/2021,0.03598
5/5/2021,0.036
5/4/2021,0.03588
5/3/2021,0.03588
4/30/2021,0.03596
4/29/2021,0.03596
4/28/2021,0.03591
4/27/2021,0.03594
4/26/2021,0.03583
4/23/2021,0.03577
4/22/2021,0.03558
4/21/2021,0.03545
4/20/2021,0.03563
4/19/2021,0.03565
4/16/2021,0.03565
4/15/2021,0.0357
4/14/2021,0.0357
4/13/2021,0.0356
4/12/2021,0.03572
4/9/2021,0.03577
4/8/2021,0.03575
4/7/2021,0.03569
4/6/2021,0.03588
4/5/2021,0.03588
4/1/2021,0.03584
3/31/2021,0.03585
3/30/2021,0.03578
3/29/2021,0.03563
3/26/2021,0.03568
3/25/2021,0.03571
3/24/2021,0.03578
3/23/2021,0.03591
3/22/2021,0.03604
3/19/2021,0.036
3/18/2021,0.03606
3/17/2021,0.03605
3/16/2021,0.03603
3/15/2021,0.03613
3/12/2021,0.03601
3/11/2021,0.03595
3/10/2021,0.03597
3/9/2021,0.03601
3/8/2021,0.03592
3/5/2021,0.03596
3/4/2021,0.03599
3/3/2021,0.03587
3/2/2021,0.03572
3/1/2021,0.03562
2/26/2021,0.0357
2/25/2021,0.03579
2/24/2021,0.03571
2/23/2021,0.03573
2/22/2021,0.03576
2/19/2021,0.03583
2/18/2021,0.03584
2/17/2021,0.03579
2/16/2021,0.03583
2/15/2021,0.03581
2/12/2021,0.0358
2/11/2021,0.03589
2/10/2021,0.03591
2/9/2021,0.03601
2/8/2021,0.03609
2/5/2021,0.03594
2/4/2021,0.03582
2/3/2021,0.03565
2/2/2021,0.0356
2/1/2021,0.03558
1/29/2021,0.03553
1/28/2021,0.03543
1/27/2021,0.03541
1/26/2021,0.03546
1/25/2021,0.03545
1/22/2021,0.03541
1/21/2021,0.03528
1/20/2021,0.03532
1/19/2021,0.03547
1/18/2021,0.03536
1/15/2021,0.03554
1/14/2021,0.03554
1/13/2021,0.03568
1/12/2021,0.0356
1/11/2021,0.03543
1/8/2021,0.0353
1/7/2021,0.03529
1/6/2021,0.03532
1/5/2021,0.03517
1/4/2021,0.03499
12/31/2020,0.03523
12/30/2020,0.03521
12/29/2020,0.0354
12/28/2020,0.03519
12/24/2020,0.03517
12/23/2020,0.03507
12/22/2020,0.03515
12/21/2020,0.03549
12/18/2020,0.03577
12/17/2020,0.03583
12/16/2020,0.03588
12/15/2020,0.03595
12/14/2020,0.03582
12/11/2020,0.03568
12/10/2020,0.03552
12/9/2020,0.03552
12/8/2020,0.03556
12/7/2020,0.03539
12/4/2020,0.03518
12/3/2020,0.03522
12/2/2020,0.03509
12/1/2020,0.03492
11/30/2020,0.03501
11/27/2020,0.03501
11/26/2020,0.03508
11/25/2020,0.03513
11/24/2020,0.03518
11/23/2020,0.03514
11/20/2020,0.03518
11/19/2020,0.0352
11/18/2020,0.03544
11/17/2020,0.03547
11/16/2020,0.03555
11/13/2020,0.03547
11/12/2020,0.03537
11/11/2020,0.0354
11/10/2020,0.03549
11/9/2020,0.0355
11/6/2020,0.03551
11/5/2020,0.03533
11/4/2020,0.03509
11/3/2020,0.03493
11/2/2020,0.03489
10/30/2020,0.03506
10/29/2020,0.03508
10/28/2020,0.03511
10/27/2020,0.03519
10/26/2020,0.03522
10/23/2020,0.03526
10/22/2020,0.03529
10/21/2020,0.03532
10/20/2020,0.03517
10/19/2020,0.03518
10/16/2020,0.03519
10/15/2020,0.03519
10/14/2020,0.03521
10/13/2020,0.03523
10/12/2020,0.03529
10/9/2020,0.03537
10/8/2020,0.03528
10/7/2020,0.03522
10/6/2020,0.03517
10/5/2020,0.03514
10/2/2020,0.03519
10/1/2020,0.03523
9/30/2020,0.03525
9/29/2020,0.03528
9/28/2020,0.03528
9/25/2020,0.03528
9/24/2020,0.03527
9/23/2020,0.0354
9/22/2020,0.03537
9/21/2020,0.03534
9/18/2020,0.03543
9/17/2020,0.03543
9/16/2020,0.03553
9/15/2020,0.0355
9/14/2020,0.03564
9/11/2020,0.03575
9/10/2020,0.03583
9/9/2020,0.03585
9/8/2020,0.03585
9/7/2020,0.03593
9/4/2020,0.03602
9/3/2020,0.03601
9/2/2020,0.03607
9/1/2020,0.03616
8/31/2020,0.03626
8/28/2020,0.0363
8/27/2020,0.03621
8/26/2020,0.03636
8/25/2020,0.03639
8/24/2020,0.03633
8/21/2020,0.03636
8/20/2020,0.03635
8/19/2020,0.03646
8/18/2020,0.03663
8/17/2020,0.03658
8/14/2020,0.0365
8/13/2020,0.03643
8/12/2020,0.03625
8/11/2020,0.03609
8/10/2020,0.03616
8/7/2020,0.03608
8/6/2020,0.03601
8/5/2020,0.03607
8/4/2020,0.03591
8/3/2020,0.03592
7/31/2020,0.036
7/30/2020,0.03605
7/29/2020,0.03603
7/28/2020,0.03602
7/27/2020,0.03597
7/24/2020,0.03589
7/23/2020,0.03579
7/22/2020,0.0359
7/21/2020,0.03605
7/20/2020,0.03617
7/17/2020,0.0364
7/16/2020,0.03662
7/15/2020,0.03677
7/14/2020,0.03678
7/13/2020,0.03682
7/10/2020,0.037
7/9/2020,0.03704
7/8/2020,0.03698
7/7/2020,0.03707
7/6/2020,0.03687
7/3/2020,0.03683
7/2/2020,0.03669
7/1/2020,0.03713
6/30/2020,0.03739
6/29/2020,0.0373
6/26/2020,0.03739
6/25/2020,0.03736
6/24/2020,0.0374
6/23/2020,0.0375
6/22/2020,0.03732
6/19/2020,0.03732
6/18/2020,0.03729
6/17/2020,0.03725
6/16/2020,0.03728
6/15/2020,0.03719
6/12/2020,0.03731
6/11/2020,0.03747
6/10/2020,0.03741
6/9/2020,0.03744
6/8/2020,0.03754
6/5/2020,0.03752
6/4/2020,0.03738
6/3/2020,0.03731
6/2/2020,0.03722
