Date,Close
4/21/2022,0.012473
4/20/2022,0.012179
4/19/2022,0.012389
4/18/2022,0.012388
4/15/2022,0.012256
4/14/2022,0.012137
4/13/2022,0.012118
4/12/2022,0.011747
4/11/2022,0.012049
4/8/2022,0.012485
4/7/2022,0.012653
4/6/2022,0.01207
4/5/2022,0.011956
4/4/2022,0.011858
4/1/2022,0.011665
3/31/2022,0.012261
3/30/2022,0.011869
3/29/2022,0.011395
3/28/2022,0.010399
3/25/2022,0.010005
3/24/2022,0.010019
3/23/2022,0.010224
3/22/2022,0.00951
3/21/2022,0.009548
3/18/2022,0.009504
3/17/2022,0.009658
3/16/2022,0.009561
3/15/2022,0.00927
2/28/2022,0.010539
2/25/2022,0.012017
2/24/2022,0.011785
2/23/2022,0.012299
2/22/2022,0.012675
2/21/2022,0.012505
2/18/2022,0.012929
2/17/2022,0.013095
2/16/2022,0.013301
2/15/2022,0.013209
2/14/2022,0.013054
2/11/2022,0.012956
2/10/2022,0.013322
2/9/2022,0.013379
2/8/2022,0.013322
2/7/2022,0.013255
2/4/2022,0.013188
2/3/2022,0.013074
2/2/2022,0.013141
2/1/2022,0.01301
1/31/2022,0.012922
1/28/2022,0.012841
1/27/2022,0.012822
1/26/2022,0.012596
1/25/2022,0.012703
1/24/2022,0.012703
1/21/2022,0.012881
1/20/2022,0.013021
1/19/2022,0.013125
1/18/2022,0.012981
1/17/2022,0.013125
1/14/2022,0.013112
1/13/2022,0.01308
1/12/2022,0.013399
1/11/2022,0.01344
1/10/2022,0.013343
1/7/2022,0.013201
1/6/2022,0.0131
1/5/2022,0.013025
1/4/2022,0.013279
1/3/2022,0.01342
12/31/2021,0.013321
12/30/2021,0.013409
12/29/2021,0.013502
12/28/2021,0.013571
12/27/2021,0.013611
12/24/2021,0.013571
12/23/2021,0.013634
12/22/2021,0.01357
12/21/2021,0.013512
12/20/2021,0.013483
12/17/2021,0.013481
12/16/2021,0.013558
12/15/2021,0.013573
12/14/2021,0.013543
12/13/2021,0.013598
12/10/2021,0.01362
12/9/2021,0.013566
12/8/2021,0.013589
12/7/2021,0.013521
12/6/2021,0.013449
12/3/2021,0.013534
12/2/2021,0.013572
12/1/2021,0.013452
11/30/2021,0.0135
11/29/2021,0.0134
11/26/2021,0.013229
11/25/2021,0.013389
11/24/2021,0.013335
11/23/2021,0.013455
11/22/2021,0.013332
11/19/2021,0.013604
11/18/2021,0.013679
11/17/2021,0.013775
11/16/2021,0.013674
11/15/2021,0.013787
11/12/2021,0.013712
11/11/2021,0.013961
11/10/2021,0.014034
11/9/2021,0.01413
11/8/2021,0.01403
11/5/2021,0.014027
11/4/2021,0.014004
11/3/2021,0.013931
11/2/2021,0.01397
11/1/2021,0.013969
10/29/2021,0.014099
10/28/2021,0.014231
10/27/2021,0.014155
10/26/2021,0.014375
10/25/2021,0.014329
10/22/2021,0.014221
10/21/2021,0.01406
10/20/2021,0.014119
10/19/2021,0.014103
10/18/2021,0.014021
10/15/2021,0.014078
10/14/2021,0.014005
10/13/2021,0.013882
10/12/2021,0.013911
10/11/2021,0.013924
10/8/2021,0.013911
10/7/2021,0.013936
10/6/2021,0.0138
10/5/2021,0.013822
10/4/2021,0.013797
10/1/2021,0.013742
9/30/2021,0.01374
9/29/2021,0.013715
9/28/2021,0.013733
9/27/2021,0.013773
9/24/2021,0.01375
9/23/2021,0.013731
9/22/2021,0.013699
9/21/2021,0.01369
9/20/2021,0.013611
9/17/2021,0.01372
9/16/2021,0.013783
9/15/2021,0.01383
9/14/2021,0.013705
9/13/2021,0.013764
9/10/2021,0.013661
9/9/2021,0.013701
9/8/2021,0.013667
9/7/2021,0.01364
9/6/2021,0.013691
9/3/2021,0.013741
9/2/2021,0.013712
9/1/2021,0.013697
8/31/2021,0.013647
8/30/2021,0.0136
8/27/2021,0.013593
8/26/2021,0.013461
8/25/2021,0.013524
8/24/2021,0.013559
8/23/2021,0.013488
8/20/2021,0.01346
8/19/2021,0.013471
8/18/2021,0.013541
8/17/2021,0.013583
8/16/2021,0.013644
8/13/2021,0.013651
8/12/2021,0.013582
8/11/2021,0.013619
8/10/2021,0.013521
8/9/2021,0.013571
8/6/2021,0.013611
8/5/2021,0.013681
8/4/2021,0.013659
8/3/2021,0.013707
8/2/2021,0.013691
7/30/2021,0.013671
7/29/2021,0.013669
7/28/2021,0.013601
7/27/2021,0.013559
7/26/2021,0.013566
7/23/2021,0.013552
7/22/2021,0.013572
7/21/2021,0.013519
7/20/2021,0.01345
7/19/2021,0.01339
7/16/2021,0.0135
7/15/2021,0.013441
7/14/2021,0.013493
7/13/2021,0.01345
7/12/2021,0.013428
7/9/2021,0.013447
7/8/2021,0.013373
7/7/2021,0.013383
7/6/2021,0.013435
7/5/2021,0.013611
7/2/2021,0.013647
7/1/2021,0.013619
6/30/2021,0.013672
6/29/2021,0.013741
6/28/2021,0.013859
6/25/2021,0.013842
6/24/2021,0.013825
6/23/2021,0.013759
6/22/2021,0.013721
6/21/2021,0.013676
6/18/2021,0.013735
6/17/2021,0.013822
6/16/2021,0.013761
6/15/2021,0.01385
6/14/2021,0.013871
6/11/2021,0.01386
6/10/2021,0.01393
6/9/2021,0.013828
6/8/2021,0.01383
6/7/2021,0.01373
6/4/2021,0.01373
6/3/2021,0.01365
6/2/2021,0.013671
6/1/2021,0.013579
5/31/2021,0.01362
5/28/2021,0.013662
5/27/2021,0.013605
5/26/2021,0.013601
5/25/2021,0.013608
5/24/2021,0.01361
5/21/2021,0.013581
5/20/2021,0.013593
5/19/2021,0.01355
5/18/2021,0.013572
5/17/2021,0.013541
5/14/2021,0.013512
5/13/2021,0.0135
5/12/2021,0.013391
5/11/2021,0.013488
5/10/2021,0.013455
5/7/2021,0.013551
5/6/2021,0.013461
5/5/2021,0.013357
5/4/2021,0.013356
5/3/2021,0.013338
4/30/2021,0.013292
4/29/2021,0.013393
4/28/2021,0.013438
4/27/2021,0.013343
4/26/2021,0.013338
4/23/2021,0.013334
4/22/2021,0.013258
4/21/2021,0.013051
4/20/2021,0.013018
4/19/2021,0.013099
4/16/2021,0.013191
4/15/2021,0.0131
4/14/2021,0.013179
4/13/2021,0.013161
4/12/2021,0.012925
4/9/2021,0.012915
4/8/2021,0.013016
4/7/2021,0.01298
4/6/2021,0.012944
4/5/2021,0.013063
4/1/2021,0.01311
3/31/2021,0.01321
3/30/2021,0.01318
3/29/2021,0.013215
3/26/2021,0.01321
3/25/2021,0.013127
3/24/2021,0.013053
3/23/2021,0.013092
3/22/2021,0.013357
3/19/2021,0.013491
3/18/2021,0.013442
3/17/2021,0.013573
3/16/2021,0.013731
3/15/2021,0.013723
3/12/2021,0.013633
3/11/2021,0.013628
3/10/2021,0.013579
3/9/2021,0.013516
3/8/2021,0.013421
3/5/2021,0.013456
3/4/2021,0.013401
3/3/2021,0.013501
3/2/2021,0.01355
3/1/2021,0.013468
2/26/2021,0.013425
2/25/2021,0.013379
2/24/2021,0.013609
2/23/2021,0.013502
2/22/2021,0.013441
2/19/2021,0.0135
2/18/2021,0.013534
2/17/2021,0.013559
2/16/2021,0.013585
2/15/2021,0.013634
2/12/2021,0.013576
2/11/2021,0.013571
2/10/2021,0.013523
2/9/2021,0.013522
2/8/2021,0.01345
2/5/2021,0.013389
2/4/2021,0.013237
