time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Jaw,Teeth,Lips,RSI
2017-10-30,0.003367836,0.004585505,0.002495523,0.002640203,NaN,NaN,NaN,NaN,0.002495523,0.004585505,0.002495523,0.004585505,NaN,NaN,NaN,NaN
2017-10-31,0.002641416,0.002839133,0.002352331,0.002498259,NaN,NaN,NaN,NaN,0.002352331,0.002839133,0.002352331,0.002839133,NaN,NaN,NaN,NaN
2017-11-01,0.002498578,0.00279529,0.001748487,0.002389755,NaN,NaN,NaN,NaN,0.001748487,0.00279529,0.001748487,0.00279529,NaN,NaN,NaN,NaN
2017-11-02,0.00239086,0.00261168,0.002010266,0.002290193,NaN,NaN,NaN,NaN,0.002010266,0.00261168,0.002010266,0.00261168,NaN,NaN,NaN,NaN
2017-11-03,0.002290066,0.002555035,0.00203277,0.002141855,NaN,NaN,NaN,NaN,0.002010266,0.00261168,0.002010266,0.00261168,NaN,NaN,NaN,NaN
2017-11-04,0.002141591,0.002582707,0.002115707,0.002215437,NaN,NaN,NaN,NaN,0.002010266,0.00261168,0.002010266,0.00261168,NaN,NaN,NaN,NaN
2017-11-05,0.002215079,0.002451313,0.002076782,0.002230516,NaN,NaN,NaN,NaN,0.002076782,0.002451313,0.002076782,0.002451313,NaN,NaN,NaN,NaN
2017-11-06,0.002230617,0.002463751,0.002156863,0.002279577,NaN,NaN,NaN,NaN,0.002156863,0.002463751,0.002156863,0.002463751,NaN,NaN,0.002602602,NaN
2017-11-07,0.002279854,0.002679543,0.001978115,0.002462403,NaN,NaN,NaN,NaN,0.001978115,0.002679543,0.001978115,0.002679543,NaN,NaN,0.002551923,NaN
2017-11-08,0.002388685,0.002542229,0.002125892,0.002360151,NaN,NaN,NaN,NaN,0.002125892,0.002542229,0.002125892,0.002542229,NaN,NaN,0.002494348,NaN
2017-11-09,0.002360581,0.002427829,0.001734105,0.001975043,NaN,NaN,NaN,NaN,0.001734105,0.002427829,0.001734105,0.002427829,NaN,NaN,0.00245754,NaN
2017-11-10,0.001973852,0.002189199,0.001798264,0.001966317,NaN,NaN,NaN,NaN,0.001734105,0.002427829,0.001734105,0.002427829,NaN,NaN,0.002431797,NaN
2017-11-11,0.001966312,0.002142928,0.001483695,0.001761457,NaN,NaN,NaN,NaN,0.001734105,0.002427829,0.001734105,0.002427829,NaN,0.002492071,0.00241225,NaN
2017-11-12,0.001758431,0.002319826,0.0017472,0.002091067,NaN,NaN,NaN,NaN,0.0017472,0.002319826,0.0017472,0.002319826,NaN,0.002471666,0.002345993,NaN
2017-11-13,0.002091509,0.002771476,0.002009173,0.002449525,NaN,NaN,NaN,NaN,0.002009173,0.002771476,0.002009173,0.002771476,NaN,0.002454465,0.002275541,45.68192787
2017-11-14,0.002449525,0.002863277,0.001986101,0.002331252,NaN,NaN,NaN,NaN,0.001986101,0.002863277,0.001986101,0.002863277,NaN,0.002407778,0.002183095,43.19034645
2017-11-15,0.002331252,0.002618728,0.001636884,0.002111983,NaN,NaN,NaN,NaN,0.001636884,0.002618728,0.001636884,0.002618728,NaN,0.002356022,0.002153179,38.9489918
2017-11-16,0.002190555,0.002234995,0.001883419,0.001999567,NaN,NaN,NaN,NaN,0.001883419,0.002234995,0.001883419,0.002234995,NaN,0.002288183,0.002200608,36.94583042
2017-11-17,0.00199932,0.002199295,0.001788626,0.002022188,NaN,NaN,NaN,NaN,0.001883419,0.002234995,0.001883419,0.002234995,NaN,0.00225635,0.002245424,37.64082868
2017-11-18,0.002022774,0.002259948,0.001766001,0.001925723,NaN,NaN,NaN,NaN,0.001883419,0.002234995,0.001883419,0.002234995,NaN,0.002273096,0.0022219,35.82726629
2017-11-19,0.001925723,0.002320681,0.001822669,0.002142549,NaN,NaN,NaN,NaN,0.001822669,0.002320681,0.001822669,0.002320681,0.00234519,0.002292045,0.002189362,42.5298532
2017-11-20,0.002141682,0.002340763,0.001946774,0.002189544,NaN,NaN,NaN,NaN,0.001946774,0.002340763,0.001946774,0.002340763,0.002321215,0.002271516,0.002150282,43.89758342
2017-11-21,0.002188711,0.002657188,0.002097829,0.002224537,NaN,NaN,NaN,NaN,0.002097829,0.002657188,0.002097829,0.002657188,0.002326531,0.002244977,0.00212282,44.94820445
2017-11-22,0.002389383,0.002649935,0.001842935,0.002003753,NaN,NaN,NaN,NaN,0.001842935,0.002649935,0.001842935,0.002649935,0.002334082,0.0022136,0.002112591,39.87446695
2017-11-23,0.002003669,0.002246516,0.001812745,0.002049824,NaN,NaN,NaN,NaN,0.001812745,0.002246516,0.001812745,0.002246516,0.002318214,0.002188522,0.002118827,41.36191126
2017-11-24,0.002049926,0.002188631,0.001791392,0.002011529,NaN,NaN,NaN,NaN,0.001812745,0.002246516,0.001812745,0.002246516,0.002298291,0.002173916,0.002170563,40.46579217
2017-11-25,0.002011633,0.0023641,0.001824803,0.002136279,NaN,NaN,NaN,NaN,0.001812745,0.002246516,0.001812745,0.002246516,0.002274881,0.002170148,0.002185737,44.67113915
2017-11-26,0.002136735,0.002336452,0.00185618,0.002135094,NaN,NaN,NaN,NaN,0.00185618,0.002336452,0.00185618,0.002336452,0.002254734,0.002196068,0.002154516,44.6388791
2017-11-27,0.002136067,0.002489384,0.002013283,0.002373571,NaN,NaN,NaN,NaN,0.002013283,0.002489384,0.002013283,0.002489384,0.002240653,0.002202364,0.002121615,52.13019301
2017-11-28,0.0023753,0.002857113,0.001726423,0.002067647,NaN,NaN,NaN,NaN,0.001726423,0.002857113,0.001726423,0.002857113,0.0022332,0.002180772,0.002116182,43.91977981
2017-11-29,0.002066132,0.002475282,0.00181657,0.00229273,NaN,NaN,NaN,NaN,0.00181657,0.002475282,0.00181657,0.002475282,0.002244301,0.002156927,0.002112209,50.14173632
2017-11-30,0.002291519,0.00251954,0.00169637,0.002067037,NaN,NaN,NaN,NaN,0.00169637,0.00251954,0.00169637,0.00251954,0.002244465,0.002149118,0.002140034,44.77718131
2017-12-01,0.00206661,0.00223493,0.001922026,0.002070584,NaN,NaN,NaN,NaN,0.00169637,0.00251954,0.00169637,0.00251954,0.002227939,0.002142517,0.002170381,44.87700446
2017-12-02,0.002070759,0.002366901,0.001904217,0.0021378,NaN,NaN,NaN,NaN,0.00169637,0.00251954,0.00169637,0.00251954,0.002209637,0.002156119,0.00216549,46.83796793
2017-12-03,0.002138127,0.002213879,0.001855393,0.002095375,NaN,NaN,NaN,NaN,0.001855393,0.002213879,0.001855393,0.002213879,0.002200777,0.002173075,0.002153983,45.73212656
2017-12-04,0.002095375,0.002255063,0.001951106,0.002107924,NaN,NaN,NaN,NaN,0.001951106,0.002255063,0.001951106,0.002255063,0.002192741,0.002169682,0.002138882,46.13721374
2017-12-05,0.002107347,0.005030998,0.001989505,0.003173216,NaN,NaN,NaN,NaN,0.001989505,0.005030998,0.001989505,0.005030998,0.002197248,0.002161966,0.002138217,67.98519007
2017-12-06,0.00317294,0.007105364,0.002818458,0.003848993,NaN,NaN,NaN,NaN,0.002818458,0.007105364,0.002818458,0.007105364,0.002204519,0.00215153,0.002117501,74.93169925
2017-12-07,0.003848993,0.004667153,0.002496285,0.004021184,NaN,NaN,NaN,NaN,0.002496285,0.004667153,0.002496285,0.004667153,0.002200012,0.002149534,0.002114618,76.34039027
2017-12-08,0.004021176,0.005207878,0.003261062,0.004174896,NaN,NaN,NaN,NaN,0.002496285,0.004667153,0.002496285,0.004667153,0.002192931,0.002135171,0.002393744,77.55302625
2017-12-09,0.004174443,0.0050804,0.003290844,0.004210499,NaN,NaN,NaN,NaN,0.002496285,0.004667153,0.002496285,0.004667153,0.002184127,0.00213116,0.002907378,77.83638165
2017-12-10,0.004210492,0.005399735,0.004046645,0.005005046,NaN,NaN,NaN,NaN,0.004046645,0.005399735,0.004046645,0.005399735,0.002180391,0.002303547,0.003042246,82.99527078
2017-12-11,0.004837494,0.00794042,0.004711775,0.007380049,NaN,NaN,NaN,NaN,0.004711775,0.00794042,0.004711775,0.00794042,0.002169179,0.002635842,0.003280691,90.27901864
2017-12-12,0.007380587,0.020064361,0.006281669,0.01556827,NaN,NaN,NaN,NaN,0.006281669,0.020064361,0.006281669,0.020064361,0.002164094,0.002754077,0.003461677,96.247246
2017-12-13,0.015563575,0.020872654,0.012333392,0.016883463,NaN,NaN,NaN,NaN,0.012333392,0.020872654,0.012333392,0.020872654,0.002267645,0.002939126,0.00371398,96.6075233
2017-12-14,0.016718068,0.018463523,0.011065152,0.017261394,NaN,NaN,NaN,NaN,0.011065152,0.018463523,0.011065152,0.018463523,0.002474896,0.003094938,0.004236403,96.70540385
2017-12-15,0.017262984,0.04312715,0.016789646,0.036322263,NaN,NaN,NaN,NaN,0.011065152,0.018463523,0.011065152,0.018463523,0.002560036,0.00329847,0.006023725,98.71660387
2017-12-16,0.036128031,0.042183047,0.02996484,0.035004739,NaN,NaN,NaN,NaN,0.011065152,0.018463523,0.011065152,0.018463523,0.002688839,0.003676923,0.008139585,94.42574623
2017-12-17,0.03500483,0.053660262,0.029889399,0.043961494,NaN,NaN,NaN,NaN,0.029889399,0.053660262,0.029889399,0.053660262,0.002803976,0.004863934,0.009464535,95.77138584
2017-12-18,0.043961326,0.047660369,0.036907618,0.0419367,NaN,NaN,NaN,NaN,0.036907618,0.047660369,0.036907618,0.047660369,0.002951608,0.006331321,0.013563308,90.45531146
2017-12-19,0.041932552,0.054120247,0.020400269,0.04982885,NaN,NaN,NaN,NaN,0.020400269,0.054120247,0.020400269,0.054120247,0.003211184,0.007385448,0.018065435,92.25896575
2017-12-20,0.049826585,0.07483347,0.037941259,0.045663178,NaN,NaN,NaN,NaN,0.037941259,0.07483347,0.037941259,0.07483347,0.003977479,0.010207066,0.022807314,83.3101824
2017-12-21,0.045666321,0.048002231,0.01854321,0.036321163,NaN,NaN,NaN,NaN,0.01854321,0.048002231,0.01854321,0.048002231,0.004948674,0.013440426,0.02670265,67.49815531
2017-12-22,0.036190479,0.060176881,0.032123954,0.049629002,NaN,NaN,NaN,NaN,0.01854321,0.048002231,0.01854321,0.048002231,0.005703725,0.016982227,0.028814172,74.82753026
2017-12-23,0.049636121,0.051810522,0.03225673,0.036977682,NaN,NaN,NaN,NaN,0.01854321,0.048002231,0.01854321,0.048002231,0.00756947,0.020144948,0.03432881,60.79227492
2017-12-24,0.0369448,0.042510368,0.029551402,0.032162591,NaN,NaN,NaN,NaN,0.029551402,0.042510368,0.029551402,0.042510368,0.009762121,0.022284361,0.034117592,56.45223813
2017-12-25,0.032173648,0.052564582,0.027801465,0.036656394,NaN,NaN,NaN,NaN,0.027801465,0.052564582,0.027801465,0.052564582,0.012224637,0.026547237,0.036524157,59.36772094
2017-12-26,0.036655704,0.043411911,0.031548203,0.035418195,NaN,NaN,NaN,NaN,0.031548203,0.043411911,0.031548203,0.043411911,0.014536896,0.027387922,0.037626051,58.21130698
2017-12-27,0.035428573,0.044029358,0.029293547,0.040570243,NaN,NaN,NaN,NaN,0.029293547,0.044029358,0.029293547,0.044029358,0.016284847,0.029733234,0.037307018,61.56599724
2017-12-28,0.040559197,0.045094805,0.033040595,0.035307312,NaN,NaN,NaN,NaN,0.033040595,0.045094805,0.033040595,0.045094805,0.019369656,0.031270783,0.037882219,56.57010557
2017-12-29,0.035314016,0.044629849,0.029006666,0.035655858,NaN,NaN,NaN,NaN,0.033040595,0.045094805,0.033040595,0.045094805,0.020439122,0.031865796,0.037801787,56.82000859
2017-12-30,0.035528962,0.046223881,0.031711026,0.044164866,NaN,NaN,NaN,NaN,0.033040595,0.045094805,0.033040595,0.045094805,0.022416914,0.032905449,0.03757372,62.49398379
2017-12-31,0.044303837,0.055116167,0.039734988,0.051213953,NaN,NaN,NaN,NaN,0.039734988,0.055116167,0.039734988,0.055116167,0.023925892,0.033477275,0.037872516,66.42949746
2018-01-01,0.051167071,0.098342825,0.046410565,0.077988953,NaN,NaN,NaN,NaN,0.046410565,0.098342825,0.046410565,0.098342825,0.024857045,0.033875297,0.037661664,76.51134091
2018-01-02,0.077978432,0.098884771,0.065036361,0.095570408,NaN,NaN,NaN,NaN,0.065036361,0.098884771,0.065036361,0.098884771,0.026035967,0.034524348,0.037922822,80.62582478
2018-01-03,0.095572128,0.228167312,0.089237968,0.205808409,NaN,NaN,NaN,NaN,0.089237968,0.228167312,0.089237968,0.228167312,0.026916281,0.034811086,0.039823373,91.12424151
2018-01-04,0.205808443,0.350561237,0.148625427,0.223817583,NaN,NaN,NaN,NaN,0.148625427,0.350561237,0.148625427,0.350561237,0.02766591,0.035330632,0.046334037,91.89675601
2018-01-05,0.22381194,0.240772123,0.121269511,0.170422754,NaN,NaN,NaN,NaN,0.148625427,0.350561237,0.148625427,0.350561237,0.028542971,0.0368425,0.053459343,71.91222414
2018-01-06,0.170393576,0.217614468,0.140510539,0.201802469,NaN,NaN,NaN,NaN,0.148625427,0.350561237,0.148625427,0.350561237,0.029179531,0.041284275,0.074508003,75.31037576
2018-01-07,0.20159958,0.212240789,0.123428367,0.151340768,NaN,NaN,NaN,NaN,0.123428367,0.212240789,0.123428367,0.212240789,0.029932448,0.046368811,0.109525068,62.26474213
2018-01-08,0.151326364,0.157570439,0.09788723,0.123860311,NaN,NaN,NaN,NaN,0.09788723,0.157570439,0.09788723,0.157570439,0.031278074,0.06041054,0.123824218,56.52253642
2018-01-09,0.123842998,0.143847116,0.095152105,0.13193622,NaN,NaN,NaN,NaN,0.095152105,0.143847116,0.095152105,0.143847116,0.034439506,0.084058389,0.134871875,57.75552387
2018-01-10,0.131741526,0.132829275,0.092392563,0.10871501,NaN,NaN,NaN,NaN,0.092392563,0.132829275,0.092392563,0.132829275,0.038094972,0.096178692,0.141464416,53.09311094
2018-01-11,0.108726746,0.115732586,0.10031227,0.10819175,NaN,NaN,NaN,NaN,0.10031227,0.115732586,0.10031227,0.115732586,0.047372485,0.106539169,0.138717299,52.98930489
2018-01-12,0.109464114,0.131172911,0.095913856,0.102528198,NaN,NaN,NaN,NaN,0.10031227,0.115732586,0.10031227,0.115732586,0.062927935,0.114201095,0.134873762,51.80859695
2018-01-13,0.102379129,0.111135485,0.080050026,0.085241036,NaN,NaN,NaN,NaN,0.10031227,0.115732586,0.10031227,0.115732586,0.072012003,0.115892062,0.130421193,48.27288403
2018-01-14,0.085104276,0.102978288,0.064009069,0.075756094,NaN,NaN,NaN,NaN,0.064009069,0.102978288,0.064009069,0.102978288,0.080246657,0.116343006,0.12594144,46.40174868
2018-01-15,0.075854743,0.078186047,0.038393502,0.054033779,NaN,NaN,NaN,NaN,0.038393502,0.078186047,0.038393502,0.078186047,0.086984189,0.115876495,0.123461829,42.35281792
2018-01-16,0.05415833,0.094744424,0.040509028,0.07742059,NaN,NaN,NaN,NaN,0.040509028,0.094744424,0.040509028,0.094744424,0.090118392,0.114894737,0.117888014,47.64919561
2018-01-17,0.077452169,0.114915307,0.070097347,0.082826579,NaN,NaN,NaN,NaN,0.070097347,0.114915307,0.070097347,0.114915307,0.092378486,0.114725817,0.111009147,48.81975122
2018-01-18,0.082906273,0.091237056,0.072422794,0.080824712,NaN,NaN,NaN,NaN,0.072422794,0.091237056,0.072422794,0.091237056,0.093934827,0.112334185,0.100465273,48.3882784
2018-01-19,0.080954074,0.092376089,0.072810682,0.08449178,NaN,NaN,NaN,NaN,0.072422794,0.091237056,0.072422794,0.091237056,0.095018489,0.108729121,0.093897563,49.27271767
2018-01-20,0.084675262,0.086868968,0.067381155,0.071789125,NaN,NaN,NaN,NaN,0.072422794,0.091237056,0.072422794,0.091237056,0.096443481,0.102424203,0.093619316,46.31215048
2018-01-21,0.071739194,0.086500786,0.06082055,0.071549286,NaN,NaN,NaN,NaN,0.06082055,0.086500786,0.06082055,0.086500786,0.09637804,0.098074518,0.091261438,46.2556381
2018-01-22,0.07144304,0.075823932,0.062009589,0.068489003,NaN,NaN,NaN,NaN,0.062009589,0.075823932,0.062009589,0.075823932,0.095386936,0.097378495,0.089527827,45.49282601
2018-01-23,0.068484705,0.077506892,0.061691681,0.071245263,NaN,NaN,NaN,NaN,0.061691681,0.077506892,0.061691681,0.077506892,0.092533308,0.095434923,0.087047274,46.35096604
2018-01-24,0.07124531,0.07525142,0.065896117,0.068268032,NaN,NaN,NaN,NaN,0.065896117,0.07525142,0.065896117,0.07525142,0.090617417,0.093829731,0.084369953,45.51736447
2018-01-25,0.068355254,0.071748564,0.058487414,0.066418063,NaN,NaN,NaN,NaN,0.058487414,0.071748564,0.058487414,0.071748564,0.090762718,0.091741647,0.081279314,44.97608946
